"TimeUTC","station","Time","lon","lat","tmpc","dwpc","relh","drct","sped","alti","mslp","vsby","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4"
2012-02-23 23:00:00,"WMKB",2012-02-24 06:00:00,100.3912,5.4659,26,25,94.23,60,1.77483318,29.68,NA,7.000629,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-24 00:00:00,"WMKB",2012-02-24 07:00:00,100.3912,5.4659,26,25,94.23,50,0.59161106,29.71,NA,6.0028382,"FEW","SCT","BKN",NA,2000,14000,27000,NA
2012-02-24 01:00:00,"WMKB",2012-02-24 08:00:00,100.3912,5.4659,27,25,88.83,60,2.36644424,29.74,NA,6.0028382,"FEW","BKN","BKN",NA,2000,14000,27000,NA
2012-02-24 02:00:00,"WMKB",2012-02-24 09:00:00,100.3912,5.4659,28,26,88.9,80,1.77483318,29.74,NA,6.0028382,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-24 03:00:00,"WMKB",2012-02-24 10:00:00,100.3912,5.4659,30,26,79.18,60,1.77483318,29.77,NA,7.9984198,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-24 04:00:00,"WMKB",2012-02-24 11:00:00,100.3912,5.4659,31,26,74.77,260,1.77483318,29.77,NA,7.9984198,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-24 05:00:00,"WMKB",2012-02-24 12:00:00,100.3912,5.4659,32,25,66.55,280,2.9580553,29.71,NA,8.9962106,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-24 06:00:00,"WMKB",2012-02-24 13:00:00,100.3912,5.4659,32,25,66.55,250,2.9580553,29.68,NA,7.9984198,"FEW","BKN",NA,NA,1700,28000,NA,NA
2012-02-24 07:00:00,"WMKB",2012-02-24 14:00:00,100.3912,5.4659,32,25,66.55,200,4.14127742,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,28000,NA
2012-02-24 08:00:00,"WMKB",2012-02-24 15:00:00,100.3912,5.4659,31,25,70.45,170,2.9580553,29.65,NA,7.000629,"FEW","SCT","BKN",NA,1700,2500,28000,NA
2012-02-24 09:00:00,"WMKB",2012-02-24 16:00:00,100.3912,5.4659,28,23,74.28,80,1.18322212,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-24 10:00:00,"WMKB",2012-02-24 17:00:00,100.3912,5.4659,26,23,83.55,110,1.18322212,29.62,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-24 11:00:00,"WMKB",2012-02-24 18:00:00,100.3912,5.4659,26,23,83.55,80,2.36644424,29.65,NA,9.9940014,"FEW","SCT","BKN",NA,1700,14000,28000,NA
2012-02-24 12:00:00,"WMKB",2012-02-24 19:00:00,100.3912,5.4659,25,23,88.67,150,1.18322212,29.65,NA,9.9940014,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 13:00:00,"WMKB",2012-02-24 20:00:00,100.3912,5.4659,26,23,83.55,150,1.77483318,29.68,NA,9.9940014,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 14:00:00,"WMKB",2012-02-24 21:00:00,100.3912,5.4659,25,24,94.19,80,2.36644424,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 15:00:00,"WMKB",2012-02-24 22:00:00,100.3912,5.4659,25,24,94.19,40,1.18322212,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 16:00:00,"WMKB",2012-02-24 23:00:00,100.3912,5.4659,25,24,94.19,60,0.59161106,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,2500,15000,28000,NA
2012-02-24 17:00:00,"WMKB",2012-02-25 00:00:00,100.3912,5.4659,25,24,94.19,100,2.36644424,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,2500,15000,28000,NA
2012-02-24 18:00:00,"WMKB",2012-02-25 01:00:00,100.3912,5.4659,26,24,88.75,120,0.59161106,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 19:00:00,"WMKB",2012-02-25 02:00:00,100.3912,5.4659,26,24,88.75,90,1.77483318,29.68,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 20:00:00,"WMKB",2012-02-25 03:00:00,100.3912,5.4659,25,24,94.19,110,1.77483318,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 21:00:00,"WMKB",2012-02-25 04:00:00,100.3912,5.4659,25,24,94.19,70,1.18322212,29.65,NA,8.9962106,"FEW","BKN",NA,NA,2500,28000,NA,NA
2012-02-24 22:00:00,"WMKB",2012-02-25 05:00:00,100.3912,5.4659,25,24,94.19,40,0.59161106,29.65,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-24 23:00:00,"WMKB",2012-02-25 06:00:00,100.3912,5.4659,25,24,94.19,70,1.77483318,29.65,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-25 00:00:00,"WMKB",2012-02-25 07:00:00,100.3912,5.4659,25,24,94.19,70,1.18322212,29.68,NA,8.9962106,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-25 01:00:00,"WMKB",2012-02-25 08:00:00,100.3912,5.4659,26,25,94.23,90,2.36644424,29.71,NA,8.9962106,"FEW","BKN","BKN",NA,2000,14000,28000,NA
2012-02-25 02:00:00,"WMKB",2012-02-25 09:00:00,100.3912,5.4659,29,25,79.04,80,2.36644424,29.71,NA,7.9984198,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-25 03:00:00,"WMKB",2012-02-25 10:00:00,100.3912,5.4659,30,25,74.61,120,1.77483318,29.74,NA,7.9984198,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-25 04:00:00,"WMKB",2012-02-25 11:00:00,100.3912,5.4659,31,25,70.45,270,2.36644424,29.71,NA,8.9962106,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-25 05:00:00,"WMKB",2012-02-25 12:00:00,100.3912,5.4659,32,25,66.55,250,2.9580553,29.71,NA,8.9962106,"SCT","SCT","BKN",NA,2000,14000,28000,NA
2012-02-25 06:00:00,"WMKB",2012-02-25 13:00:00,100.3912,5.4659,32,26,70.63,290,4.73288848,29.68,NA,7.9984198,"SCT","BKN",NA,NA,2000,28000,NA,NA
2012-02-25 07:00:00,"WMKB",2012-02-25 14:00:00,100.3912,5.4659,31,26,74.77,300,4.14127742,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2000,28000,NA
2012-02-25 08:00:00,"WMKB",2012-02-25 15:00:00,100.3912,5.4659,31,26,74.77,300,4.73288848,29.62,NA,7.9984198,"FEW","BKN",NA,NA,1700,28000,NA,NA
2012-02-25 09:00:00,"WMKB",2012-02-25 16:00:00,100.3912,5.4659,32,26,70.63,310,6.50772166,29.62,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-25 10:00:00,"WMKB",2012-02-25 17:00:00,100.3912,5.4659,29,25,79.04,220,1.77483318,29.62,NA,6.0028382,"FEW","FEW","SCT","BKN",1000,1700,2500,27000
2012-02-25 11:00:00,"WMKB",2012-02-25 18:00:00,100.3912,5.4659,25,24,94.19,180,1.77483318,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-25 12:00:00,"WMKB",2012-02-25 19:00:00,100.3912,5.4659,26,24,88.75,130,1.77483318,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-25 13:00:00,"WMKB",2012-02-25 20:00:00,100.3912,5.4659,26,25,94.23,60,1.77483318,29.68,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 14:00:00,"WMKB",2012-02-25 21:00:00,100.3912,5.4659,25,24,94.19,90,1.77483318,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 15:00:00,"WMKB",2012-02-25 22:00:00,100.3912,5.4659,26,24,88.75,70,1.18322212,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 16:00:00,"WMKB",2012-02-25 23:00:00,100.3912,5.4659,26,24,88.75,120,1.77483318,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 17:00:00,"WMKB",2012-02-26 00:00:00,100.3912,5.4659,25,24,94.19,30,1.18322212,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-25 18:00:00,"WMKB",2012-02-26 01:00:00,100.3912,5.4659,25,25,100,100,1.18322212,29.71,NA,7.9984198,"SCT","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 19:00:00,"WMKB",2012-02-26 02:00:00,100.3912,5.4659,26,25,94.23,90,0.59161106,29.71,NA,7.9984198,"SCT","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 20:00:00,"WMKB",2012-02-26 03:00:00,100.3912,5.4659,26,25,94.23,160,1.18322212,29.68,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-25 21:00:00,"WMKB",2012-02-26 04:00:00,100.3912,5.4659,26,25,94.23,130,1.18322212,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-25 22:00:00,"WMKB",2012-02-26 05:00:00,100.3912,5.4659,25,24,94.19,100,1.18322212,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-25 23:00:00,"WMKB",2012-02-26 06:00:00,100.3912,5.4659,25,24,94.19,350,1.18322212,29.68,NA,7.9984198,"FEW","BKN",NA,NA,2500,28000,NA,NA
2012-02-26 00:00:00,"WMKB",2012-02-26 07:00:00,100.3912,5.4659,26,24,88.75,340,1.18322212,29.71,NA,7.9984198,"FEW","BKN",NA,NA,1700,28000,NA,NA
2012-02-26 01:00:00,"WMKB",2012-02-26 08:00:00,100.3912,5.4659,27,24,83.66,30,1.77483318,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,28000,NA
2012-02-26 02:00:00,"WMKB",2012-02-26 09:00:00,100.3912,5.4659,28,25,83.77,20,0.59161106,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-26 03:00:00,"WMKB",2012-02-26 10:00:00,100.3912,5.4659,30,25,74.61,40,1.77483318,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-26 04:00:00,"WMKB",2012-02-26 11:00:00,100.3912,5.4659,30,26,79.18,290,3.54966636,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,28000,NA
2012-02-26 05:00:00,"WMKB",2012-02-26 12:00:00,100.3912,5.4659,30,26,79.18,300,3.54966636,29.71,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2000,28000,NA
2012-02-26 06:00:00,"WMKB",2012-02-26 13:00:00,100.3912,5.4659,31,26,74.77,290,2.9580553,29.68,NA,9.9940014,"SCT","BKN",NA,NA,2000,28000,NA,NA
2012-02-26 07:00:00,"WMKB",2012-02-26 14:00:00,100.3912,5.4659,31,25,70.45,290,3.54966636,29.65,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-26 08:00:00,"WMKB",2012-02-26 15:00:00,100.3912,5.4659,32,26,70.63,290,3.54966636,29.62,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-26 09:00:00,"WMKB",2012-02-26 16:00:00,100.3912,5.4659,30,26,79.18,270,2.36644424,29.62,NA,7.9984198,"FEW","FEW","SCT","BKN",1000,1700,2500,27000
2012-02-26 10:00:00,"WMKB",2012-02-26 17:00:00,100.3912,5.4659,28,26,88.9,180,3.54966636,29.59,NA,7.9984198,"FEW","FEW","SCT","BKN",1500,1700,2500,27000
2012-02-26 11:00:00,"WMKB",2012-02-26 18:00:00,100.3912,5.4659,28,27,94.31,100,1.77483318,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-26 12:00:00,"WMKB",2012-02-26 19:00:00,100.3912,5.4659,27,26,94.27,110,2.9580553,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-26 13:00:00,"WMKB",2012-02-26 20:00:00,100.3912,5.4659,27,26,94.27,160,0.59161106,29.68,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-26 14:00:00,"WMKB",2012-02-26 21:00:00,100.3912,5.4659,27,26,94.27,160,1.77483318,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,26000,NA
2012-02-26 15:00:00,"WMKB",2012-02-26 22:00:00,100.3912,5.4659,27,26,94.27,110,1.77483318,29.74,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,26000,NA
2012-02-26 16:00:00,"WMKB",2012-02-26 23:00:00,100.3912,5.4659,27,26,94.27,120,1.18322212,29.74,NA,8.9962106,"FEW","BKN",NA,NA,2500,27000,NA,NA
2012-02-26 17:00:00,"WMKB",2012-02-27 00:00:00,100.3912,5.4659,26,26,100,100,1.18322212,29.74,NA,8.9962106,"FEW","BKN",NA,NA,2500,27000,NA,NA
2012-02-26 18:00:00,"WMKB",2012-02-27 01:00:00,100.3912,5.4659,26,26,100,120,1.77483318,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-26 19:00:00,"WMKB",2012-02-27 02:00:00,100.3912,5.4659,26,25,94.23,100,1.77483318,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-26 20:00:00,"WMKB",2012-02-27 03:00:00,100.3912,5.4659,26,25,94.23,0,0,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-26 21:00:00,"WMKB",2012-02-27 04:00:00,100.3912,5.4659,27,25,88.83,140,1.77483318,29.68,NA,8.9962106,"FEW","BKN",NA,NA,1700,27000,NA,NA
2012-02-26 22:00:00,"WMKB",2012-02-27 05:00:00,100.3912,5.4659,26,25,94.23,90,2.36644424,29.68,NA,8.9962106,"FEW","BKN",NA,NA,1700,27000,NA,NA
2012-02-26 23:00:00,"WMKB",2012-02-27 06:00:00,100.3912,5.4659,25,24,94.19,90,1.77483318,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-27 00:00:00,"WMKB",2012-02-27 07:00:00,100.3912,5.4659,25,24,94.19,0,0,29.74,NA,7.9984198,"FEW","BKN",NA,NA,1700,27000,NA,NA
2012-02-27 01:00:00,"WMKB",2012-02-27 08:00:00,100.3912,5.4659,27,25,88.83,90,2.9580553,29.74,NA,7.9984198,"FEW","BKN",NA,NA,2000,27000,NA,NA
2012-02-27 02:00:00,"WMKB",2012-02-27 09:00:00,100.3912,5.4659,29,25,79.04,100,2.36644424,29.77,NA,7.9984198,"FEW","BKN",NA,NA,2000,27000,NA,NA
2012-02-27 03:00:00,"WMKB",2012-02-27 10:00:00,100.3912,5.4659,30,25,74.61,50,1.18322212,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2000,27000,NA,NA
2012-02-27 04:00:00,"WMKB",2012-02-27 11:00:00,100.3912,5.4659,32,25,66.55,50,1.18322212,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2000,27000,NA,NA
2012-02-27 05:00:00,"WMKB",2012-02-27 12:00:00,100.3912,5.4659,31,25,70.45,280,2.36644424,29.74,NA,9.9940014,"SCT","BKN",NA,NA,2000,27000,NA,NA
2012-02-27 06:00:00,"WMKB",2012-02-27 13:00:00,100.3912,5.4659,32,25,66.55,290,5.32449954,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,1700,2000,27000,NA
2012-02-27 07:00:00,"WMKB",2012-02-27 14:00:00,100.3912,5.4659,31,25,70.45,300,5.9161106,29.68,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-27 08:00:00,"WMKB",2012-02-27 15:00:00,100.3912,5.4659,29,25,79.04,170,3.54966636,29.68,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-27 09:00:00,"WMKB",2012-02-27 16:00:00,100.3912,5.4659,30,23,66.15,270,1.77483318,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-27 10:00:00,"WMKB",2012-02-27 17:00:00,100.3912,5.4659,28,24,78.9,110,4.73288848,29.68,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-27 11:00:00,"WMKB",2012-02-27 18:00:00,100.3912,5.4659,27,25,88.83,170,1.18322212,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-27 12:00:00,"WMKB",2012-02-27 19:00:00,100.3912,5.4659,25,24,94.19,80,3.54966636,29.71,NA,7.9984198,"SCT","SCT","BKN",NA,2500,14000,27000,NA
2012-02-27 13:00:00,"WMKB",2012-02-27 20:00:00,100.3912,5.4659,25,23,88.67,60,2.9580553,29.74,NA,7.000629,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-27 14:00:00,"WMKB",2012-02-27 21:00:00,100.3912,5.4659,25,23,88.67,90,2.36644424,29.74,NA,7.000629,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-27 15:00:00,"WMKB",2012-02-27 22:00:00,100.3912,5.4659,26,24,88.75,50,1.77483318,29.77,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,2500,26000
2012-02-27 16:00:00,"WMKB",2012-02-27 23:00:00,100.3912,5.4659,25,23,88.67,290,2.36644424,29.8,NA,7.000629,"FEW","FEW","SCT","BKN",1500,1700,2500,26000
2012-02-27 17:00:00,"WMKB",2012-02-28 00:00:00,100.3912,5.4659,24,23,94.14,90,1.18322212,29.77,NA,7.9984198,"FEW","SCT","BKN",NA,1700,2500,27000,NA
2012-02-27 18:00:00,"WMKB",2012-02-28 01:00:00,100.3912,5.4659,24,24,100,160,1.18322212,29.74,NA,7.9984198,"SCT","SCT","BKN",NA,2500,14000,27000,NA
2012-02-27 19:00:00,"WMKB",2012-02-28 02:00:00,100.3912,5.4659,24,23,94.14,140,1.18322212,29.71,NA,7.9984198,"SCT","SCT","BKN",NA,2500,14900,27000,NA
2012-02-27 20:00:00,"WMKB",2012-02-28 03:00:00,100.3912,5.4659,24,24,100,60,1.77483318,29.68,NA,7.9984198,"SCT","SCT","BKN",NA,2500,14000,27000,NA
2012-02-27 21:00:00,"WMKB",2012-02-28 04:00:00,100.3912,5.4659,24,23,94.14,100,1.77483318,29.68,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-27 22:00:00,"WMKB",2012-02-28 05:00:00,100.3912,5.4659,24,23,94.14,80,1.77483318,29.71,NA,7.9984198,"FEW","BKN",NA,NA,1000,27000,NA,NA
2012-02-27 23:00:00,"WMKB",2012-02-28 06:00:00,100.3912,5.4659,23,23,100,100,1.18322212,29.71,NA,7.000629,"FEW","BKN",NA,NA,1000,28000,NA,NA
2012-02-28 00:00:00,"WMKB",2012-02-28 07:00:00,100.3912,5.4659,24,23,94.14,110,1.18322212,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,1500,14000,28000,NA
2012-02-28 01:00:00,"WMKB",2012-02-28 08:00:00,100.3912,5.4659,25,24,94.19,70,2.36644424,29.74,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-28 02:00:00,"WMKB",2012-02-28 09:00:00,100.3912,5.4659,27,24,83.66,70,3.54966636,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-28 03:00:00,"WMKB",2012-02-28 10:00:00,100.3912,5.4659,29,24,74.44,60,2.9580553,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-28 04:00:00,"WMKB",2012-02-28 11:00:00,100.3912,5.4659,30,24,70.27,50,1.77483318,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-28 05:00:00,"WMKB",2012-02-28 12:00:00,100.3912,5.4659,30,24,70.27,290,4.14127742,29.74,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-28 06:00:00,"WMKB",2012-02-28 13:00:00,100.3912,5.4659,30,24,70.27,300,5.9161106,29.71,NA,9.9940014,"FEW","BKN",NA,NA,2000,28000,NA,NA
2012-02-28 07:00:00,"WMKB",2012-02-28 14:00:00,100.3912,5.4659,30,25,74.61,310,5.32449954,29.68,NA,9.9940014,"FEW","BKN",NA,NA,1700,28000,NA,NA
2012-02-28 08:00:00,"WMKB",2012-02-28 15:00:00,100.3912,5.4659,31,25,70.45,300,5.9161106,29.65,NA,9.9940014,"FEW","BKN",NA,NA,1700,28000,NA,NA
2012-02-28 09:00:00,"WMKB",2012-02-28 16:00:00,100.3912,5.4659,29,24,74.44,300,5.9161106,29.62,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-28 10:00:00,"WMKB",2012-02-28 17:00:00,100.3912,5.4659,29,25,79.04,300,4.14127742,29.62,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-28 11:00:00,"WMKB",2012-02-28 18:00:00,100.3912,5.4659,29,25,79.04,140,2.9580553,29.65,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-28 12:00:00,"WMKB",2012-02-28 19:00:00,100.3912,5.4659,27,25,88.83,80,4.14127742,29.68,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,14000,26000
2012-02-28 13:00:00,"WMKB",2012-02-28 20:00:00,100.3912,5.4659,26,23,83.55,30,4.14127742,29.71,NA,7.9984198,"FEW","FEW","SCT","OVC",1000,1700,2500,26900
2012-02-28 14:00:00,"WMKB",2012-02-28 21:00:00,100.3912,5.4659,25,24,94.19,70,2.36644424,29.74,NA,7.9984198,"FEW","FEW","SCT","OVC",1000,1700,2500,26000
2012-02-28 15:00:00,"WMKB",2012-02-28 22:00:00,100.3912,5.4659,25,24,94.19,70,1.77483318,29.77,NA,8.9962106,"FEW","SCT","BKN",NA,1700,2500,26000,NA
2012-02-28 16:00:00,"WMKB",2012-02-28 23:00:00,100.3912,5.4659,25,24,94.19,90,1.77483318,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2500,27000,NA,NA
2012-02-28 17:00:00,"WMKB",2012-02-29 00:00:00,100.3912,5.4659,25,24,94.19,40,1.18322212,29.77,NA,9.9940014,"FEW","BKN",NA,NA,2500,27000,NA,NA
2012-02-28 18:00:00,"WMKB",2012-02-29 01:00:00,100.3912,5.4659,25,23,88.67,120,1.77483318,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-28 19:00:00,"WMKB",2012-02-29 02:00:00,100.3912,5.4659,25,24,94.19,0,0,29.71,NA,8.9962106,"FEW","BKN",NA,NA,2500,28000,NA,NA
2012-02-28 20:00:00,"WMKB",2012-02-29 03:00:00,100.3912,5.4659,24,24,100,80,1.77483318,29.71,NA,8.9962106,"FEW","BKN",NA,NA,2500,28000,NA,NA
2012-02-28 21:00:00,"WMKB",2012-02-29 04:00:00,100.3912,5.4659,24,23,94.14,90,1.77483318,29.68,NA,8.9962106,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-28 22:00:00,"WMKB",2012-02-29 05:00:00,100.3912,5.4659,24,23,94.14,100,1.18322212,29.68,NA,8.9962106,"FEW","BKN",NA,NA,2500,28000,NA,NA
2012-02-28 23:00:00,"WMKB",2012-02-29 06:00:00,100.3912,5.4659,24,23,94.14,110,1.77483318,29.71,NA,8.9962106,"FEW","BKN",NA,NA,2500,28000,NA,NA
2012-02-29 00:00:00,"WMKB",2012-02-29 07:00:00,100.3912,5.4659,24,23,94.14,150,0.59161106,29.74,NA,8.9962106,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-29 01:00:00,"WMKB",2012-02-29 08:00:00,100.3912,5.4659,26,24,88.75,60,2.9580553,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-29 02:00:00,"WMKB",2012-02-29 09:00:00,100.3912,5.4659,27,24,83.66,80,2.36644424,29.77,NA,8.9962106,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-29 03:00:00,"WMKB",2012-02-29 10:00:00,100.3912,5.4659,29,24,74.44,310,0.59161106,29.8,NA,9.9940014,"FEW","SCT","BKN",NA,2000,14000,28000,NA
2012-02-29 04:00:00,"WMKB",2012-02-29 11:00:00,100.3912,5.4659,30,24,70.27,260,2.36644424,29.77,NA,9.9940014,"SCT","SCT","BKN",NA,2000,14000,28000,NA
2012-02-29 05:00:00,"WMKB",2012-02-29 12:00:00,100.3912,5.4659,31,24,66.35,210,3.54966636,29.74,NA,8.9962106,"SCT","BKN",NA,NA,2000,28000,NA,NA
2012-02-29 06:00:00,"WMKB",2012-02-29 13:00:00,100.3912,5.4659,29,25,79.04,200,4.14127742,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-29 07:00:00,"WMKB",2012-02-29 14:00:00,100.3912,5.4659,29,24,74.44,260,3.54966636,29.71,NA,8.9962106,"FEW","SCT","BKN",NA,1700,14000,27000,NA
2012-02-29 08:00:00,"WMKB",2012-02-29 15:00:00,100.3912,5.4659,29,24,74.44,340,2.9580553,29.68,NA,7.9984198,"FEW","BKN","BKN",NA,1700,14000,27000,NA
2012-02-29 09:00:00,"WMKB",2012-02-29 16:00:00,100.3912,5.4659,26,25,94.23,110,2.9580553,29.68,NA,7.000629,"FEW","FEW","SCT","BKN",1000,1700,2500,14000
2012-02-29 10:00:00,"WMKB",2012-02-29 17:00:00,100.3912,5.4659,25,24,94.19,220,1.18322212,29.68,NA,7.000629,"FEW","FEW","SCT","BKN",1200,1700,2500,26000
2012-02-29 11:00:00,"WMKB",2012-02-29 18:00:00,100.3912,5.4659,24,24,100,70,5.32449954,29.74,NA,7.9984198,"FEW","SCT","BKN",NA,1200,2500,26000,NA
2012-02-29 12:00:00,"WMKB",2012-02-29 19:00:00,100.3912,5.4659,23,22,94.1,50,8.8741659,29.77,NA,7.000629,"FEW","SCT","BKN",NA,1000,2500,26000,NA
2012-02-29 13:00:00,"WMKB",2012-02-29 20:00:00,100.3912,5.4659,23,22,94.1,80,3.54966636,29.77,NA,7.000629,"FEW","SCT","BKN",NA,1000,2500,26000,NA
2012-02-29 14:00:00,"WMKB",2012-02-29 21:00:00,100.3912,5.4659,23,22,94.1,100,1.18322212,29.77,NA,7.000629,"FEW","SCT","BKN",NA,1200,2500,26000,NA
2012-02-29 15:00:00,"WMKB",2012-02-29 22:00:00,100.3912,5.4659,24,23,94.14,110,1.77483318,29.8,NA,7.000629,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-29 16:00:00,"WMKB",2012-02-29 23:00:00,100.3912,5.4659,24,23,94.14,0,0,29.8,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,27000,NA
2012-02-29 17:00:00,"WMKB",2012-03-01 00:00:00,100.3912,5.4659,24,23,94.14,250,1.18322212,29.8,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-29 18:00:00,"WMKB",2012-03-01 01:00:00,100.3912,5.4659,24,23,94.14,100,0.59161106,29.8,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
2012-02-29 19:00:00,"WMKB",2012-03-01 02:00:00,100.3912,5.4659,24,23,94.14,40,1.18322212,29.77,NA,7.9984198,"FEW","SCT","BKN",NA,2500,14000,28000,NA
